hit_ratio,full80_ratio,mean_best_cover,mean_best_iou,mean_best_pred_to_gt_ratio,avg_span_ratio,num_pred_spans,gt_lift,wide_single_flag,raw_span_count,final_span_count,merge_compression,merge_to_single_flag,merge_to_single_rate,scheme,boundary,coverage_rank,vlm_ready_rank,method,high_z,low_z,peak_gap,peak_expand_left,peak_expand_right,peak_expand_sum,merge_gap,min_span_len
0.9787234042553191,0.19148936170212766,0.5346330007585675,0.4559312394989393,21.956475186545923,0.6830604884820911,4.382978723404255,0.5685012682707623,0.0,11.319148936170214,4.382978723404255,0.5730779111724044,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz1.2_lz0.4_exp6_10_mg2_min4,0.48443401042198325,0.3744785744771466,by_thres,1.2,0.4,4,6,10,16,2,4
0.9787234042553191,0.19148936170212766,0.5235926685350741,0.4478355600245762,21.94718824924391,0.6501587039797657,4.340425531914893,0.5685012682707623,0.0,11.191489361702128,4.340425531914893,0.5622684192458911,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz1.2_lz0.1_exp4_8_mg4_min6,0.47833984858273076,0.3722541448176048,by_thres,1.2,0.1,4,4,8,12,4,6
0.9787234042553191,0.19148936170212766,0.5235926685350741,0.4478355600245762,21.94718824924391,0.650079901773304,4.340425531914893,0.5685012682707623,0.0,11.25531914893617,4.340425531914893,0.5736804115089472,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz1.2_lz0.25_exp4_8_mg4_min6,0.47833984858273076,0.3722541448176048,by_thres,1.2,0.25,4,4,8,12,4,6
0.9787234042553191,0.19148936170212766,0.5225794973091371,0.44682238879863906,21.946175078017976,0.649213041420628,4.340425531914893,0.5685012682707623,0.0,11.319148936170214,4.340425531914893,0.5760253183751306,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz1.2_lz0.4_exp4_8_mg4_min6,0.47773194584716844,0.3717880860536737,by_thres,1.2,0.4,4,4,8,12,4,6
1.0,0.1276595744680851,0.4725884983691923,0.42041578969257287,0.6048009042663521,0.6028661986604873,4.595744680851064,0.5543282875751562,0.0,16.29787234042553,4.595744680851064,0.703061760608706,0.0,0.0,turn_focus__none__scene0.00__smooth3,thres_hz0.8_lz0.1_exp2_4_mg4_min8,0.4414869978699918,0.3698999771654542,by_thres,0.8,0.1,4,2,4,6,4,8
0.9787234042553191,0.19148936170212766,0.5235926685350741,0.4478355600245762,21.94718824924391,0.6509654884744935,4.382978723404255,0.5685012682707623,0.0,11.191489361702128,4.382978723404255,0.5591275884454858,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz1.2_lz0.1_exp4_8_mg4_min4,0.47833984858273076,0.3698711660942005,by_thres,1.2,0.1,4,4,8,12,4,4
0.9787234042553191,0.19148936170212766,0.5235926685350741,0.4478355600245762,21.94718824924391,0.6508866862680318,4.382978723404255,0.5685012682707623,0.0,11.25531914893617,4.382978723404255,0.5707330043062208,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz1.2_lz0.25_exp4_8_mg4_min4,0.47833984858273076,0.3698711660942005,by_thres,1.2,0.25,4,4,8,12,4,4
1.0,0.1276595744680851,0.47220855915946597,0.42003585048284636,0.6044209650566258,0.6020445933163973,4.595744680851064,0.5543282875751562,0.0,16.382978723404257,4.595744680851064,0.7056512313508584,0.0,0.0,turn_focus__none__scene0.00__smooth3,thres_hz0.8_lz0.25_exp2_4_mg4_min8,0.4412590343441559,0.36972520512898,by_thres,0.8,0.25,4,2,4,6,4,8
1.0,0.1276595744680851,0.47220855915946597,0.42003585048284636,0.6044209650566258,0.6019243865607776,4.595744680851064,0.5543282875751562,0.0,16.425531914893618,4.595744680851064,0.7067150611380926,0.0,0.0,turn_focus__none__scene0.00__smooth3,thres_hz0.8_lz0.4_exp2_4_mg4_min8,0.4412590343441559,0.36972520512898,by_thres,0.8,0.4,4,2,4,6,4,8
0.9787234042553191,0.19148936170212766,0.5225794973091371,0.44682238879863906,21.946175078017976,0.6500198259153558,4.382978723404255,0.5685012682707623,0.0,11.319148936170214,4.382978723404255,0.5730779111724044,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz1.2_lz0.4_exp4_8_mg4_min4,0.47773194584716844,0.36940510733026943,by_thres,1.2,0.4,4,4,8,12,4,4
1.0,0.1276595744680851,0.4675192193637431,0.41803458168711694,0.593133471335733,0.5920982280452691,4.574468085106383,0.5543282875751562,0.0,15.97872340425532,4.574468085106383,0.6961268679377581,0.0,0.0,turn_focus__none__scene0.00__smooth3,thres_hz1.2_lz0.1_exp2_4_mg4_min8,0.438929283246721,0.36918968954464865,by_thres,1.2,0.1,4,2,4,6,4,8
1.0,0.1276595744680851,0.4666326945410481,0.4171480568644218,0.592246946513038,0.5910038458326574,4.574468085106383,0.5543282875751562,0.0,16.06382978723404,4.574468085106383,0.6991460630274634,0.0,0.0,turn_focus__none__scene0.00__smooth3,thres_hz1.2_lz0.25_exp2_4_mg4_min8,0.43839736835310394,0.3687818881262089,by_thres,1.2,0.25,4,2,4,6,4,8
1.0,0.1276595744680851,0.4666326945410481,0.4171480568644218,0.592246946513038,0.5910038458326574,4.574468085106383,0.5543282875751562,0.0,16.085106382978722,4.574468085106383,0.6995006729565414,0.0,0.0,turn_focus__none__scene0.00__smooth3,thres_hz1.2_lz0.4_exp2_4_mg4_min8,0.43839736835310394,0.3687818881262089,by_thres,1.2,0.4,4,2,4,6,4,8
1.0,0.1276595744680851,0.46967563109462296,0.4182108936496486,0.598669728391747,0.5989892908353377,4.617021276595745,0.5543282875751562,0.0,16.127659574468087,4.617021276595745,0.6935900173601957,0.0,0.0,turn_focus__none__scene0.00__smooth3,thres_hz1_lz0.1_exp2_4_mg4_min8,0.4398667123269462,0.36748184425451336,by_thres,1.0,0.1,4,2,4,6,4,8
1.0,0.1276595744680851,0.468789106271928,0.4173243688269536,0.5977832035690519,0.5978949086227261,4.617021276595745,0.5543282875751562,0.0,16.21276595744681,4.617021276595745,0.6978250179210255,0.0,0.0,turn_focus__none__scene0.00__smooth3,thres_hz1_lz0.25_exp2_4_mg4_min8,0.43933479743332926,0.3670740428360737,by_thres,1.0,0.25,4,2,4,6,4,8
1.0,0.1276595744680851,0.468789106271928,0.4173243688269536,0.5977832035690519,0.5977747018671064,4.617021276595745,0.5543282875751562,0.0,16.25531914893617,4.617021276595745,0.6993194454792827,0.0,0.0,turn_focus__none__scene0.00__smooth3,thres_hz1_lz0.4_exp2_4_mg4_min8,0.43933479743332926,0.3670740428360737,by_thres,1.0,0.4,4,2,4,6,4,8
1.0,0.1276595744680851,0.48283765476582163,0.4295430145513404,0.6063448192535216,0.6517158524982626,4.76595744680851,0.5543282875751562,0.0,23.617021276595743,4.76595744680851,0.7710000982972428,0.0,0.0,turn_focus__none__scene0.00__smooth3,peeks_hz1_pg2_exp2_4_mg4_min8,0.44743454403115424,0.3649031651682288,by_peeks,1.0,0.25,2,2,4,6,4,8
1.0,0.1276595744680851,0.48283765476582163,0.4295430145513404,0.6063448192535216,0.6517158524982626,4.76595744680851,0.5543282875751562,0.0,16.4468085106383,4.76595744680851,0.6735784194379932,0.0,0.0,turn_focus__none__scene0.00__smooth3,peeks_hz1_pg4_exp2_4_mg4_min8,0.44743454403115424,0.3649031651682288,by_peeks,1.0,0.25,4,2,4,6,4,8
1.0,0.1702127659574468,0.4838416976581374,0.4208153202551283,0.63500334698631,0.646575071131069,4.9361702127659575,0.5685012682707623,0.0,11.382978723404255,4.9361702127659575,0.5379363978394017,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz0.8_lz0.1_exp4_8_mg2_min8,0.4550786699963422,0.3613673173190717,by_thres,0.8,0.1,4,4,8,12,2,8
1.0,0.1702127659574468,0.4838416976581374,0.4208153202551283,0.63500334698631,0.646575071131069,4.9361702127659575,0.5685012682707623,0.0,11.446808510638299,4.9361702127659575,0.5459957144093566,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz0.8_lz0.25_exp4_8_mg2_min8,0.4550786699963422,0.3613673173190717,by_thres,0.8,0.25,4,4,8,12,2,8
1.0,0.1702127659574468,0.48282852643220014,0.41980214902919116,0.6339901757603728,0.6457082107783931,4.9361702127659575,0.5685012682707623,0.0,11.553191489361701,4.9361702127659575,0.549957168057919,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz0.8_lz0.4_exp4_8_mg2_min8,0.4544707672607799,0.36090125855514055,by_thres,0.8,0.4,4,4,8,12,2,8
1.0,0.1276595744680851,0.47531417383808533,0.4259473404273589,0.593933471735791,0.6348290094411445,4.787234042553192,0.5543282875751562,0.0,23.340425531914892,4.787234042553192,0.769497707262184,0.0,0.0,turn_focus__none__scene0.00__smooth3,peeks_hz1.35_pg2_exp2_4_mg4_min8,0.44362746069918824,0.3608793236683687,by_peeks,1.35,0.25,2,2,4,6,4,8
1.0,0.1276595744680851,0.47531417383808533,0.4259473404273589,0.593933471735791,0.6348290094411445,4.787234042553192,0.5543282875751562,0.0,16.340425531914892,4.787234042553192,0.6771393298331043,0.0,0.0,turn_focus__none__scene0.00__smooth3,peeks_hz1.35_pg4_exp2_4_mg4_min8,0.44362746069918824,0.3608793236683687,by_peeks,1.35,0.25,4,2,4,6,4,8
1.0,0.1276595744680851,0.47747058556896516,0.4275669239214374,0.5975274912872574,0.6480238725866548,4.808510638297872,0.5543282875751562,0.0,23.48936170212766,4.808510638297872,0.7675125824579103,0.0,0.0,turn_focus__none__scene0.00__smooth3,peeks_hz1.15_pg2_exp2_4_mg4_min8,0.4448246786550919,0.3605938911849831,by_peeks,1.15,0.25,2,2,4,6,4,8
1.0,0.1276595744680851,0.47747058556896516,0.4275669239214374,0.5975274912872574,0.6480238725866548,4.808510638297872,0.5543282875751562,0.0,16.425531914893618,4.808510638297872,0.6706074977380682,0.0,0.0,turn_focus__none__scene0.00__smooth3,peeks_hz1.15_pg4_exp2_4_mg4_min8,0.4448246786550919,0.3605938911849831,by_peeks,1.15,0.25,4,2,4,6,4,8
1.0,0.1702127659574468,0.48336177444585143,0.42060388555321215,0.6329236797330705,0.6438633025643996,4.957446808510638,0.5685012682707623,0.0,11.297872340425531,4.957446808510638,0.52645541428395,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz1_lz0.1_exp4_8_mg2_min8,0.45483904400083724,0.35999802144137716,by_thres,1.0,0.1,4,4,8,12,2,8
1.0,0.1702127659574468,0.48336177444585143,0.42060388555321215,0.6329236797330705,0.6438633025643996,4.957446808510638,0.5685012682707623,0.0,11.361702127659575,4.957446808510638,0.538254253742364,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz1_lz0.25_exp4_8_mg2_min8,0.45483904400083724,0.35999802144137716,by_thres,1.0,0.25,4,4,8,12,2,8
1.0,0.1702127659574468,0.48234860321991413,0.41959071432727496,0.6319105085071333,0.6429964422117237,4.957446808510638,0.5685012682707623,0.0,11.446808510638299,4.957446808510638,0.5416272887174014,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz1_lz0.4_exp4_8_mg2_min8,0.4542311412652748,0.359531962677446,by_thres,1.0,0.4,4,4,8,12,2,8
0.9787234042553191,0.1702127659574468,0.5220092043702732,0.44947720324939855,21.935091953606815,0.6819807312897239,4.595744680851064,0.5685012682707623,0.0,11.191489361702128,4.595744680851064,0.5423771021080158,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz1.2_lz0.1_exp6_10_mg0_min8,0.4741405021799398,0.3547651727394552,by_thres,1.2,0.1,4,6,10,16,0,8
0.9787234042553191,0.1702127659574468,0.5220092043702732,0.44947720324939855,21.935091953606815,0.6819019290832622,4.595744680851064,0.5685012682707623,0.0,11.25531914893617,4.595744680851064,0.5539825179687508,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz1.2_lz0.25_exp6_10_mg0_min8,0.4741405021799398,0.3547651727394552,by_thres,1.2,0.25,4,6,10,16,0,8
0.9787234042553191,0.1702127659574468,0.5209960331443361,0.4484640320234613,21.934078782380876,0.6810350687305863,4.595744680851064,0.5685012682707623,0.0,11.319148936170214,4.595744680851064,0.5563274248349342,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz1.2_lz0.4_exp6_10_mg0_min8,0.4735325994443775,0.35429911397552405,by_thres,1.2,0.4,4,6,10,16,0,8
0.9787234042553191,0.1702127659574468,0.5220092043702732,0.44947720324939855,21.935091953606815,0.6823184550317031,4.617021276595745,0.5685012682707623,0.0,11.191489361702128,4.617021276595745,0.5413639308820786,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz1.2_lz0.1_exp6_10_mg0_min6,0.4741405021799398,0.3535736833777531,by_thres,1.2,0.1,4,6,10,16,0,6
0.9787234042553191,0.1702127659574468,0.5220092043702732,0.44947720324939855,21.935091953606815,0.6822396528252412,4.617021276595745,0.5685012682707623,0.0,11.25531914893617,4.617021276595745,0.5529693467428135,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz1.2_lz0.25_exp6_10_mg0_min6,0.4741405021799398,0.3535736833777531,by_thres,1.2,0.25,4,6,10,16,0,6
0.9787234042553191,0.1702127659574468,0.5209960331443361,0.4484640320234613,21.934078782380876,0.6813727924725653,4.617021276595745,0.5685012682707623,0.0,11.319148936170214,4.617021276595745,0.5553142536089971,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz1.2_lz0.4_exp6_10_mg0_min6,0.4735325994443775,0.35310762461382195,by_thres,1.2,0.4,4,6,10,16,0,6
0.9787234042553191,0.1702127659574468,0.5220092043702732,0.44947720324939855,21.935091953606815,0.6829751400855512,4.638297872340425,0.5685012682707623,0.0,11.191489361702128,4.638297872340425,0.5392362713076104,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz1.2_lz0.1_exp6_10_mg0_min4,0.4741405021799398,0.352382194016051,by_thres,1.2,0.1,4,6,10,16,0,4
0.9787234042553191,0.1702127659574468,0.5220092043702732,0.44947720324939855,21.935091953606815,0.6828963378790894,4.638297872340425,0.5685012682707623,0.0,11.25531914893617,4.638297872340425,0.5510351107660244,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz1.2_lz0.25_exp6_10_mg0_min4,0.4741405021799398,0.352382194016051,by_thres,1.2,0.25,4,6,10,16,0,4
0.9787234042553191,0.1702127659574468,0.5209960331443361,0.4484640320234613,21.934078782380876,0.6820294775264135,4.638297872340425,0.5685012682707623,0.0,11.319148936170214,4.638297872340425,0.5533800176322079,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz1.2_lz0.4_exp6_10_mg0_min4,0.4735325994443775,0.35191613525211984,by_thres,1.2,0.4,4,6,10,16,0,4
1.0,0.1702127659574468,0.4838416976581374,0.4208153202551283,0.63500334698631,0.6526050754345157,5.1063829787234045,0.5685012682707623,0.0,11.382978723404255,5.1063829787234045,0.5187734216833091,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz0.8_lz0.1_exp4_8_mg2_min6,0.4550786699963422,0.3518354024254547,by_thres,0.8,0.1,4,4,8,12,2,6
1.0,0.1702127659574468,0.4838416976581374,0.4208153202551283,0.63500334698631,0.6526050754345157,5.1063829787234045,0.5685012682707623,0.0,11.446808510638299,5.1063829787234045,0.526832738253264,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz0.8_lz0.25_exp4_8_mg2_min6,0.4550786699963422,0.3518354024254547,by_thres,0.8,0.25,4,4,8,12,2,6
1.0,0.1702127659574468,0.48282852643220014,0.41980214902919116,0.6339901757603728,0.6517382150818398,5.1063829787234045,0.5685012682707623,0.0,11.553191489361701,5.1063829787234045,0.5307941919018265,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz0.8_lz0.4_exp4_8_mg2_min6,0.4544707672607799,0.35136934366152356,by_thres,0.8,0.4,4,4,8,12,2,6
1.0,0.14893617021276595,0.5106649916620996,0.44439968403651003,0.6719602266571822,0.7091264930100263,5.25531914893617,0.5543282875751562,0.0,16.382978723404257,5.25531914893617,0.6495082546323555,0.0,0.0,turn_focus__none__scene0.00__smooth3,thres_hz0.8_lz0.25_exp4_8_mg2_min8,0.465626013268964,0.3512029014398457,by_thres,0.8,0.25,4,4,8,12,2,8
1.0,0.14893617021276595,0.5106649916620996,0.44439968403651003,0.6719602266571822,0.7090062862544065,5.25531914893617,0.5543282875751562,0.0,16.425531914893618,5.25531914893617,0.6506227429808863,0.0,0.0,turn_focus__none__scene0.00__smooth3,thres_hz0.8_lz0.4_exp4_8_mg2_min8,0.465626013268964,0.3512029014398457,by_thres,0.8,0.4,4,4,8,12,2,8
1.0,0.06382978723404255,0.4713980610883647,0.43120039493406265,0.5857025347842968,0.677040218302553,4.872340425531915,0.6045345284559942,0.0,14.404255319148936,4.872340425531915,0.6228403616268713,0.0,0.0,source_like_smooth3,thres_hz1_lz0.1_exp4_8_mg2_min8,0.4354553807238516,0.35085935017541775,by_thres,1.0,0.1,4,4,8,12,2,8
1.0,0.06382978723404255,0.4713980610883647,0.4311895862573121,0.5858110888442186,0.6777018434116541,4.872340425531915,0.6045345284559942,0.0,14.446808510638299,4.872340425531915,0.6243282354551706,0.0,0.0,source_like_smooth3,thres_hz0.8_lz0.1_exp4_8_mg2_min8,0.4354534351620365,0.3508576207871376,by_thres,0.8,0.1,4,4,8,12,2,8
1.0,0.1702127659574468,0.48336177444585143,0.42060388555321215,0.6329236797330705,0.6498933068678463,5.127659574468085,0.5685012682707623,0.0,11.297872340425531,5.127659574468085,0.5072924381278574,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz1_lz0.1_exp4_8_mg2_min6,0.45483904400083724,0.35046610654776017,by_thres,1.0,0.1,4,4,8,12,2,6
1.0,0.1702127659574468,0.48336177444585143,0.42060388555321215,0.6329236797330705,0.6498933068678463,5.127659574468085,0.5685012682707623,0.0,11.361702127659575,5.127659574468085,0.5190912775862714,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz1_lz0.25_exp4_8_mg2_min6,0.45483904400083724,0.35046610654776017,by_thres,1.0,0.25,4,4,8,12,2,6
1.0,0.14893617021276595,0.511044930871826,0.4447796232462365,0.6723401658669087,0.7103718108372999,5.276595744680851,0.5543282875751562,0.0,16.29787234042553,5.276595744680851,0.6462388380061793,0.0,0.0,turn_focus__none__scene0.00__smooth3,thres_hz0.8_lz0.1_exp4_8_mg2_min8,0.4658539767947999,0.3501861841146177,by_thres,0.8,0.1,4,4,8,12,2,8
1.0,0.06382978723404255,0.4694638251115756,0.4298582033606037,0.5818340628307185,0.6750097234694903,4.872340425531915,0.6045345284559942,0.0,14.340425531914894,4.872340425531915,0.618635544201581,0.0,0.0,source_like_smooth3,thres_hz1.2_lz0.1_exp4_8_mg2_min8,0.43440140713037756,0.3500643287306276,by_thres,1.2,0.1,4,4,8,12,2,8
1.0,0.1702127659574468,0.48234860321991413,0.41959071432727496,0.6319105085071333,0.6490264465151704,5.127659574468085,0.5685012682707623,0.0,11.446808510638299,5.127659574468085,0.5224643125613089,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz1_lz0.4_exp4_8_mg2_min6,0.4542311412652748,0.35000004778382904,by_thres,1.0,0.4,4,4,8,12,2,6
1.0,0.06382978723404255,0.4713980610883647,0.43120039493406265,0.5857025347842968,0.675986266035044,4.8936170212765955,0.6045345284559942,0.0,14.425531914893616,4.8936170212765955,0.6233722765204882,0.0,0.0,source_like_smooth3,thres_hz1_lz0.25_exp4_8_mg2_min8,0.4354553807238516,0.34966786081371565,by_thres,1.0,0.25,4,4,8,12,2,8
1.0,0.06382978723404255,0.4713980610883647,0.4311895862573121,0.5858110888442186,0.6766478911441449,4.8936170212765955,0.6045345284559942,0.0,14.46808510638298,4.8936170212765955,0.6248601503487877,0.0,0.0,source_like_smooth3,thres_hz0.8_lz0.25_exp4_8_mg2_min8,0.4354534351620365,0.3496661314254355,by_thres,0.8,0.25,4,4,8,12,2,8
1.0,0.06382978723404255,0.47089147547539617,0.43068300064434345,0.5853045032312499,0.676250324857766,4.8936170212765955,0.6045345284559942,0.0,14.48936170212766,4.8936170212765955,0.6251401055559545,0.0,0.0,source_like_smooth3,thres_hz0.8_lz0.4_exp4_8_mg2_min8,0.43514948379425533,0.34943310204346995,by_thres,0.8,0.4,4,4,8,12,2,8
1.0,0.06382978723404255,0.4694638251115756,0.4298582033606037,0.5818340628307185,0.6739557712019811,4.8936170212765955,0.6045345284559942,0.0,14.361702127659575,4.8936170212765955,0.619167459095198,0.0,0.0,source_like_smooth3,thres_hz1.2_lz0.25_exp4_8_mg2_min8,0.43440140713037756,0.3488728393689255,by_thres,1.2,0.25,4,4,8,12,2,8
1.0,0.1702127659574468,0.4838416976581374,0.4208153202551283,0.63500334698631,0.6545029674033297,5.170212765957447,0.5685012682707623,0.0,11.382978723404255,5.170212765957447,0.5085403923013436,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz0.8_lz0.1_exp4_8_mg2_min4,0.4550786699963422,0.34826093434034827,by_thres,0.8,0.1,4,4,8,12,2,4
1.0,0.1702127659574468,0.4838416976581374,0.4208153202551283,0.63500334698631,0.6545029674033297,5.170212765957447,0.5685012682707623,0.0,11.446808510638299,5.170212765957447,0.5185661821143674,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz0.8_lz0.25_exp4_8_mg2_min4,0.4550786699963422,0.34826093434034827,by_thres,0.8,0.25,4,4,8,12,2,4
1.0,0.1702127659574468,0.48336177444585143,0.42060388555321215,0.6329236797330705,0.6507000913625741,5.170212765957447,0.5685012682707623,0.0,11.297872340425531,5.170212765957447,0.5041516073274522,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz1_lz0.1_exp4_8_mg2_min4,0.45483904400083724,0.34808312782435585,by_thres,1.0,0.1,4,4,8,12,2,4
1.0,0.1702127659574468,0.48336177444585143,0.42060388555321215,0.6329236797330705,0.6507000913625741,5.170212765957447,0.5685012682707623,0.0,11.361702127659575,5.170212765957447,0.516143870383545,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz1_lz0.25_exp4_8_mg2_min4,0.45483904400083724,0.34808312782435585,by_thres,1.0,0.25,4,4,8,12,2,4
1.0,0.1702127659574468,0.48282852643220014,0.41980214902919116,0.6339901757603728,0.6536361070506538,5.170212765957447,0.5685012682707623,0.0,11.553191489361701,5.170212765957447,0.5226888220943291,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz0.8_lz0.4_exp4_8_mg2_min4,0.4544707672607799,0.34779487557641714,by_thres,0.8,0.4,4,4,8,12,2,4
1.0,0.14893617021276595,0.5082587100004987,0.44199340237490925,0.6695539449955814,0.706463768786018,5.297872340425532,0.5543282875751562,0.0,16.21276595744681,5.297872340425532,0.6407903441868505,0.0,0.0,turn_focus__none__scene0.00__smooth3,thres_hz1_lz0.25_exp4_8_mg2_min8,0.4641822442720035,0.3477130331521051,by_thres,1.0,0.25,4,4,8,12,2,8
1.0,0.14893617021276595,0.5082587100004987,0.44199340237490925,0.6695539449955814,0.7063435620303982,5.297872340425532,0.5543282875751562,0.0,16.25531914893617,5.297872340425532,0.6423354303064047,0.0,0.0,turn_focus__none__scene0.00__smooth3,thres_hz1_lz0.4_exp4_8_mg2_min8,0.4641822442720035,0.3477130331521051,by_thres,1.0,0.4,4,4,8,12,2,8
1.0,0.1702127659574468,0.48234860321991413,0.41959071432727496,0.6319105085071333,0.6498332310098982,5.170212765957447,0.5685012682707623,0.0,11.446808510638299,5.170212765957447,0.5195169053585825,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz1_lz0.4_exp4_8_mg2_min4,0.4542311412652748,0.3476170690604247,by_thres,1.0,0.4,4,4,8,12,2,4
1.0,0.14893617021276595,0.5091452348231937,0.44287992719760433,0.6704404698182764,0.7079818634818134,5.319148936170213,0.5543282875751562,0.0,16.127659574468087,5.319148936170213,0.6358998535991749,0.0,0.0,turn_focus__none__scene0.00__smooth3,thres_hz1_lz0.1_exp4_8_mg2_min8,0.46471415916562053,0.3469293452088426,by_thres,1.0,0.1,4,4,8,12,2,8
1.0,0.06382978723404255,0.46641219216072644,0.4262145260064244,0.5807166658566586,0.6753260257271259,4.914893617021277,0.6045345284559942,0.0,14.446808510638299,4.914893617021277,0.6221324748887493,0.0,0.0,source_like_smooth3,thres_hz1_lz0.4_exp4_8_mg2_min8,0.4324638593672686,0.34618287174529977,by_thres,1.0,0.4,4,4,8,12,2,8
1.0,0.06382978723404255,0.4644779561839373,0.42487233443296546,0.5768481939030803,0.673295530894063,4.914893617021277,0.6045345284559942,0.0,14.382978723404255,4.914893617021277,0.6179587635975887,0.0,0.0,source_like_smooth3,thres_hz1.2_lz0.4_exp4_8_mg2_min8,0.4314098857737946,0.3453878503005096,by_thres,1.2,0.4,4,4,8,12,2,8
1.0,0.06382978723404255,0.4713980610883647,0.43120039493406265,0.5857025347842968,0.6829379867264799,5.0,0.6045345284559942,0.0,14.404255319148936,5.0,0.6060360682166301,0.0,0.0,source_like_smooth3,thres_hz1_lz0.1_exp4_8_mg2_min6,0.4354553807238516,0.34371041400520497,by_thres,1.0,0.1,4,4,8,12,2,6
1.0,0.06382978723404255,0.4713980610883647,0.4311895862573121,0.5858110888442186,0.6835996118355807,5.0,0.6045345284559942,0.0,14.446808510638299,5.0,0.6075239420449295,0.0,0.0,source_like_smooth3,thres_hz0.8_lz0.1_exp4_8_mg2_min6,0.4354534351620365,0.34370868461692483,by_thres,0.8,0.1,4,4,8,12,2,6
1.0,0.14893617021276595,0.5062460590516775,0.4419129526415977,0.6641614487216262,0.7008556235011065,5.361702127659575,0.5543282875751562,0.0,16.06382978723404,5.361702127659575,0.631767771659839,0.0,0.0,turn_focus__none__scene0.00__smooth3,thres_hz1.2_lz0.25_exp4_8_mg2_min8,0.4633224499215025,0.34352189782502246,by_thres,1.2,0.25,4,4,8,12,2,8
1.0,0.14893617021276595,0.5062460590516775,0.4419129526415977,0.6641614487216262,0.7007354167454869,5.361702127659575,0.5543282875751562,0.0,16.085106382978722,5.361702127659575,0.6321730401502139,0.0,0.0,turn_focus__none__scene0.00__smooth3,thres_hz1.2_lz0.4_exp4_8_mg2_min8,0.4633224499215025,0.34352189782502246,by_thres,1.2,0.4,4,4,8,12,2,8
1.0,0.06382978723404255,0.4694638251115756,0.4298582033606037,0.5818340628307185,0.6809074918934169,5.0,0.6045345284559942,0.0,14.340425531914894,5.0,0.6018312507913398,0.0,0.0,source_like_smooth3,thres_hz1.2_lz0.1_exp4_8_mg2_min6,0.43440140713037756,0.3429153925604148,by_thres,1.2,0.1,4,4,8,12,2,6
1.0,0.14893617021276595,0.5071325838743727,0.44279947746429266,0.6650479735443212,0.7023737181969018,5.382978723404255,0.5543282875751562,0.0,15.97872340425532,5.382978723404255,0.6268772810721635,0.0,0.0,turn_focus__none__scene0.00__smooth3,thres_hz1.2_lz0.1_exp4_8_mg2_min8,0.46385436481511955,0.34273820988176007,by_thres,1.2,0.1,4,4,8,12,2,8
1.0,0.06382978723404255,0.4713980610883647,0.43120039493406265,0.5857025347842968,0.6818840344589707,5.0212765957446805,0.6045345284559942,0.0,14.425531914893616,5.0212765957446805,0.6065679831102472,0.0,0.0,source_like_smooth3,thres_hz1_lz0.25_exp4_8_mg2_min6,0.4354553807238516,0.34251892464350286,by_thres,1.0,0.25,4,4,8,12,2,6
